artifact_id,source_repo_path,relative_path,file_type,size_bytes,modified_time_if_available,category,common_core_related,pool_or_case_scope,method_or_route_if_inferable,denominator_scope_if_inferable,paper_facing_candidate,public_hygiene_risk,sensitive_risk,recommended_public_action,notes
legacy_report_artifact_10267,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0054/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0054/pg/token_cost.json,json,157,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0054,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10268,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0056/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0056/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0056,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10269,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0056/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0056/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0056,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10270,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0056/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0056/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0056,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10271,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0062/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0062/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0062,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10272,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0062/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0062/pg/row_run_metadata.json,json,5863,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0062,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10273,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0062/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0062/pg/token_cost.json,json,158,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0062,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10274,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0077/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0077/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0077,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10275,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0077/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0077/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0077,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10276,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0077/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0077/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0077,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10277,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0082/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0082/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0082,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10278,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0082/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0082/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0082,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10279,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0082/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PERF_0082/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PERF_0082,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10280,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0003,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10281,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/row_run_metadata.json,json,5925,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0003,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10282,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/token_cost.json,json,157,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0003,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10283,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0004,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10284,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0004,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10285,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0004,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10286,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0005,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10287,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/row_run_metadata.json,json,5925,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0005,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10288,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/token_cost.json,json,157,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0005,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10289,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0008,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10290,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/row_run_metadata.json,json,5925,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0008,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10291,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/token_cost.json,json,157,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0008,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10292,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0012,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10293,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/row_run_metadata.json,json,5925,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0012,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10294,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/token_cost.json,json,157,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0012,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10295,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0013,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10296,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0013,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10297,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0013,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10298,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0022,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10299,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0022,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10300,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0022,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10301,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10302,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10303,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10304,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/provider_metadata.json,json,547,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0025,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<API_KEY_ENV_PATTERN>;api_key; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10305,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/row_run_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/row_run_metadata.json,json,5902,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0025,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=<LOCAL_PATH_PATTERN>;<TMP_PATH_PATTERN>;<API_KEY_ENV_PATTERN>;api_key;stdout;stderr; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10306,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/token_cost.json,json,161,2026-05-13T23:38:41,method_output_retained_reference,true,PORT_0025,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=token; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10307,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0005/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0005/pg/prompt.txt,txt,28484,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0005,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10308,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0007/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0007/pg/prompt.txt,txt,37428,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0007,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10309,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0009/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0009/pg/prompt.txt,txt,35117,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0009,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10310,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0010/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0010/pg/prompt.txt,txt,34960,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0010,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10311,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0011/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0011/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0011,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10312,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0012/pg/prompt.txt,txt,35254,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0012,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10313,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0024/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0024,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10314,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0036/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0036/pg/prompt.txt,txt,19415,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0036,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10315,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0037/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0037/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,CONS_0037,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10316,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0011/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0011/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0011,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10317,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0012/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0012,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10318,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0013/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0013,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10319,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0022/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0022/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0022,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
legacy_report_artifact_10320,legacy:reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0023/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0023/pg/prompt.txt,txt,60,2026-05-13T23:38:41,method_output_retained_reference,true,LONGTAIL_0023,r_bot;portability,common_core_v0_40_or_related,true,true,true,retain_by_reference_only,risk_patterns=prompt; legacy results/ path absent in inspected snapshot
