case_id,relative_path,absolute_path,exists,file_type,extension,size_bytes,sha256,git_tracked,text_or_binary,risk_local_path,risk_prompt_api_token,risk_log_debug,risk_spark_warehouse,risk_large_or_binary,risk_unknown,evidence_role,referenced_by,static_reference_summary,classification,recommended_action,do_not_delete,notes
PORT_0004,cases/PORT/PORT_0004/risk_notes.md,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/risk_notes.md,yes,text/markdown,.md,758,0ae3f6df044dde4a5d36130f16c080b6cc8b6eed09058b08bcdcc969e5525764,yes,text,no,no,no,no,no,no,notes/provenance/release metadata,prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/mysql/plans/source.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/mysql/plans/source.json,yes,json,.json,684,c7b0082ac58b2f49c68b313d2aba5e2a423f21f86868cd954f696010c383a4c2,yes,text,no,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/mysql/source.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/mysql/source.tsv,yes,text/tab-separated-values,.tsv,3,7ea9844ae84eccbf55e8330640865e36c43521e45a1baec24233327aab7e6595,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/pg/plans/rewrite_neg_01.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/pg/plans/rewrite_neg_01.json,yes,json,.json,762,19a9621375881bd1b181775c6669ae0abae7d89510f4c55ab5dc3c1009d550cb,yes,text,no,no,no,no,no,no,hard-negative rejection evidence; plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/pg/plans/rewrite_pos_01.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/pg/plans/rewrite_pos_01.json,yes,json,.json,762,d6364a5754074ece5ca123417f92e07ddfa503a83f9bac2966c2644d0e1d5634,yes,text,no,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/pg/rewrite_neg_01.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/pg/rewrite_neg_01.tsv,yes,text/tab-separated-values,.tsv,4,eea8254c7500ba3de996aa8ad6af399183f04e17d4a8102fde539dbc93a90012,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/pg/rewrite_pos_01.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/pg/rewrite_pos_01.tsv,yes,text/tab-separated-values,.tsv,3,7ea9844ae84eccbf55e8330640865e36c43521e45a1baec24233327aab7e6595,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/plan_check.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/plan_check.json,yes,json,.json,785,ed79e9adf4788c8fa38d26fe6bb994cf57cf61bc7218a1561c6d92a4261b1553,yes,text,no,no,no,no,no,no,plan/failure observability,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/result_check.json,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/result_check.json,yes,json,.json,1100,3c8d6d91e02610de3e36d8712855f13bf9b1e1bdfba2af60bb37e0fde7b3b29f,yes,text,no,no,no,no,no,no,control validation,manifest.yaml;validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/spark/plans/rewrite_neg_02_spark.txt,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/spark/plans/rewrite_neg_02_spark.txt,yes,text/plain,.txt,1810,09579d82601b10ca6a3fd109efe1b053fa7ced9378543f3e3e8f7a309e4ece96,yes,text,no,no,no,no,no,no,hard-negative rejection evidence; plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/spark/plans/rewrite_pos_02_spark.txt,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/spark/plans/rewrite_pos_02_spark.txt,yes,text/plain,.txt,1810,e1f315df10a95eb21b61c205fec56f93d592a433830a09eaa82965e3e223aad1,yes,text,no,no,no,no,no,no,plan/failure observability,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/spark/rewrite_neg_02_spark.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/spark/rewrite_neg_02_spark.tsv,yes,text/tab-separated-values,.tsv,6,a8497d5e57085a8a32f2d3a9ead03d410991504afc34159db97bb0c39c5d683a,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/runs/spark/rewrite_pos_02_spark.tsv,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/runs/spark/rewrite_pos_02_spark.tsv,yes,text/tab-separated-values,.tsv,5,d6df3c6df1b1d214bd58952eea9efc77ce7d9855d5ceaeb6f37c7ba07e0fbdcc,yes,text,no,no,no,no,no,no,source / positive / negative execution evidence,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;case-level match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/schema/ddl_mysql.sql,yes,sql,.sql,231,8d7ecbee93528e6426c13571ce179cb51729d87d85f13125902c424b6a03604d,yes,text,no,no,no,no,no,no,schema/data context,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/schema/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/schema/ddl_pg.sql,yes,sql,.sql,205,d7be54e725f6608aced6470f8bee4fd607947934e8b12cdf5fd0cb2b12a778af,yes,text,no,no,no,no,no,no,schema/data context,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
PORT_0004,cases/PORT/PORT_0004/schema/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench-artifact-clean/cases/PORT/PORT_0004/schema/ddl_spark.sql,yes,sql,.sql,168,934528de32ae0b529709b9f42eaa60454b1e37bac9d3b08577bcf8842a689adb,yes,text,no,no,no,no,no,no,schema/data context,validation_scripts;prior_audit;reports/evaluation/common_core_v0;inventory_case_registry;docs;benchmark_spec,case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_manual_review_required.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_contract_fit_matrix.csv;case-level match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/common_core40_runs_to_evidence_mapping.csv;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0004.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0008.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0024.md;exact match in prior_audit:/home/tianci_gao/code/sql-rewrite-bench_common_core40_contract_audit/case_dossiers/PORT/PORT_0025.md;case-level match in reports:reports/evaluation/common_core_v0/EXPERIMENT_RESULTS_LEDGER_CURRENT_v1.md;case-level match in reports:reports/evaluation/common_core_v0/r_bot_upstream_runner_alignment_audit_v1.csv;exact match in reports:reports/evaluation/common_core_v0/calcite_hep_120_gap_matrix_v1.csv;...300_more,retained evidence,keep_as_legacy_retained_evidence_with_mapping,yes,
