case_id,pool,engine,method_id,route_id,denominator_id,pair_id,pair_type,logical_pair_type,pair_role,source_sql_path,candidate_sql_path,schema_source_path,sqlsolver_left_input_path,sqlsolver_right_input_path,sqlsolver_schema_input_path,verifier_tool,verifier_mode,raw_output,normalized_verdict,invocation_status,runtime_ms,timeout_seconds,raw_stdout_path,raw_stderr_path,raw_output_path,result_checker_exactness_used,local_only,official_metric_input,paper_result
CONS_0009,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0009:postgres,cons_0009__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0009/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0009__postgres.sql,schemas/calcite_core_sql_tests_cons0009_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,920.8914750488475,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0009,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0009:postgres,cons_0009__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0009/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0009__postgres.sql,schemas/calcite_core_sql_tests_cons0009_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0009/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,932.8495060326532,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0009/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0009/verifier/tools/sqlsolver/cons_0009__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0010,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0010:postgres,cons_0010__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0010/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0010__postgres.sql,schemas/calcite_core_sql_tests_cons0010_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1027.2527700290084,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0010,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0010:postgres,cons_0010__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0010/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0010__postgres.sql,schemas/calcite_core_sql_tests_cons0010_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1034.4735810067505,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0010,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0010:postgres,cons_0010__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0010/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0010__postgres.sql,schemas/calcite_core_sql_tests_cons0010_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0010/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1069.5892289513722,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0010/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0010/verifier/tools/sqlsolver/cons_0010__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0011,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0011:postgres,cons_0011__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0011/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0011__postgres.sql,schemas/calcite_core_sql_tests_cons0011_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1145.781637984328,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0011,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0011:postgres,cons_0011__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0011/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0011__postgres.sql,schemas/calcite_core_sql_tests_cons0011_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1173.7223430536687,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0011,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0011:postgres,cons_0011__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0011/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0011__postgres.sql,schemas/calcite_core_sql_tests_cons0011_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0011/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,1133.102321997285,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0011/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0011/verifier/tools/sqlsolver/cons_0011__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0012,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0012:postgres,cons_0012__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0012/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0012__postgres.sql,schemas/calcite_core_sql_tests_cons0012_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,882.8058269573376,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0012,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0012:postgres,cons_0012__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0012/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0012__postgres.sql,schemas/calcite_core_sql_tests_cons0012_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,893.3703979710117,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0012,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0012:postgres,cons_0012__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0012/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0012__postgres.sql,schemas/calcite_core_sql_tests_cons0012_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0012/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,883.2733340095729,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0012/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0012/verifier/tools/sqlsolver/cons_0012__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0024,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0024:postgres,cons_0024__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0024/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0024__postgres.sql,schemas/calcite_core_sql_tests_cons0024_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,934.0251629473642,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0024,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0024:postgres,cons_0024__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver,source_vs_candidate,candidate_vs_candidate,identity_sanity,cases/CONS/CONS_0024/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0024__postgres.sql,schemas/calcite_core_sql_tests_cons0024_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,936.0592080047354,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__candidate_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0024,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0024:postgres,cons_0024__postgres__sqlglot_noop__source_vs_candidate__sqlsolver,source_vs_candidate,source_vs_candidate,method_candidate_verification,cases/CONS/CONS_0024/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0024__postgres.sql,schemas/calcite_core_sql_tests_cons0024_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/candidate.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0024/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,957.3176929261535,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0024/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0024/verifier/tools/sqlsolver/cons_0024__postgres__sqlglot_noop__source_vs_candidate__sqlsolver/sqlsolver_output.txt,false,true,false,false
CONS_0036,CONS,postgres,sqlglot_noop,noop,track_a_same_engine:CONS_0036:postgres,cons_0036__postgres__sqlglot_noop__source_vs_source__sqlsolver,source_vs_candidate,source_vs_source,identity_sanity,cases/CONS/CONS_0036/sql/source.sql,runs/user/common_core_pg_noop_db_checker/candidate_sql/CONS_0036__postgres.sql,schemas/verieql_cons0036_v0/postgres/ddl.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0036/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0036/source.sql,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/sqlsolver_inputs/CONS_0036/schema.sql,sqlsolver,jar_cli,EQ,equivalent,completed,950.1957050524652,30,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0036/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0036/verifier/tools/sqlsolver/cons_0036__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stdout.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0036/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0036/verifier/tools/sqlsolver/cons_0036__postgres__sqlglot_noop__source_vs_source__sqlsolver/raw_stderr.txt,/tmp/sqlrb_sqlsolver_pg_noop_all_exact_identity_guard_pass_v0/row_outputs/CONS_0036/results/sqlsolver_pg_noop_all_exact_identity_guard_pass_v0_cons_0036/verifier/tools/sqlsolver/cons_0036__postgres__sqlglot_noop__source_vs_source__sqlsolver/sqlsolver_output.txt,false,true,false,false
